TimeGenerated,Computer,EventID,Account,AccountType,LogonType,IpAddress,LogonProcessName,TargetLogonId,SubjectAccount,TargetAccount,TargetServerName,ProcessName,NewProcessName,CommandLine,WorkstationName
2026-07-30T05:20:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\a.oyelaran,User,2,10.42.33.131,Kerberos,0x8B28217,NORTHSTAR\a.oyelaran,NORTHSTAR\a.oyelaran,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-30T05:25:26.0000000Z,NSH-LAB-WS051,4624,NORTHSTAR\t.silvestri,User,2,10.42.36.78,Kerberos,0xADA8F55,NORTHSTAR\t.silvestri,NORTHSTAR\t.silvestri,NSH-LAB-WS051,C:\Windows\System32\lsass.exe,,,NSH-LAB-WS051
2026-07-30T05:49:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\r.kaur,User,3,10.42.20.59,Kerberos,0xF1D1285,NORTHSTAR\r.kaur,NORTHSTAR\r.kaur,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-30T06:05:26.0000000Z,NSH-RSCH-WS042,4624,NORTHSTAR\t.silvestri,User,2,10.42.32.85,Kerberos,0xCDE31DA,NORTHSTAR\t.silvestri,NORTHSTAR\t.silvestri,NSH-RSCH-WS042,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS042
2026-07-30T06:26:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\p.deshmukh,User,2,10.42.35.239,Kerberos,0xAD027EC,NORTHSTAR\p.deshmukh,NORTHSTAR\p.deshmukh,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-30T06:46:26.0000000Z,NSH-CLIN-WS012,4624,NORTHSTAR\s.tremblay,User,3,10.42.27.172,Kerberos,0x229F36D,NORTHSTAR\s.tremblay,NORTHSTAR\s.tremblay,NSH-CLIN-WS012,C:\Windows\System32\lsass.exe,,,NSH-CLIN-WS012
2026-07-30T07:03:26.0000000Z,NSH-RSCH-WS042,4624,NORTHSTAR\m.lindqvist,User,3,10.42.30.157,Kerberos,0x6A3B023,NORTHSTAR\m.lindqvist,NORTHSTAR\m.lindqvist,NSH-RSCH-WS042,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS042
2026-07-30T07:13:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\l.moreau,User,3,10.42.10.209,Kerberos,0x73AC81D,NORTHSTAR\l.moreau,NORTHSTAR\l.moreau,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-30T07:13:26.0000000Z,NSH-RSCH-SRV07,4624,NORTHSTAR\r.kaur,User,3,10.42.21.221,Kerberos,0xCDAD687,NORTHSTAR\r.kaur,NORTHSTAR\r.kaur,NSH-RSCH-SRV07,C:\Windows\System32\lsass.exe,,,NSH-RSCH-SRV07
2026-07-30T08:04:26.0000000Z,NSH-CLIN-WS011,4624,NORTHSTAR\p.deshmukh,User,10,10.42.22.50,Kerberos,0xD8F8048,NORTHSTAR\p.deshmukh,NORTHSTAR\p.deshmukh,NSH-CLIN-WS011,C:\Windows\System32\lsass.exe,,,NSH-CLIN-WS011
2026-07-30T08:44:26.0000000Z,NSH-ADMIN-WS032,4624,NORTHSTAR\p.deshmukh,User,2,10.42.32.217,Kerberos,0x1E753F3,NORTHSTAR\p.deshmukh,NORTHSTAR\p.deshmukh,NSH-ADMIN-WS032,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS032
2026-07-30T08:54:26.0000000Z,NSH-FILE-SRV02,4624,NORTHSTAR\m.lindqvist,User,3,10.42.24.163,Kerberos,0x5BD40E5,NORTHSTAR\m.lindqvist,NORTHSTAR\m.lindqvist,NSH-FILE-SRV02,C:\Windows\System32\lsass.exe,,,NSH-FILE-SRV02
2026-07-30T08:55:26.0000000Z,NSH-CLIN-WS011,4624,NORTHSTAR\p.deshmukh,User,3,10.42.29.7,Kerberos,0xD58C757,NORTHSTAR\p.deshmukh,NORTHSTAR\p.deshmukh,NSH-CLIN-WS011,C:\Windows\System32\lsass.exe,,,NSH-CLIN-WS011
2026-07-30T09:16:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\a.oyelaran,User,10,10.42.28.148,Kerberos,0x5EFB54B,NORTHSTAR\a.oyelaran,NORTHSTAR\a.oyelaran,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-30T09:21:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\d.whitfield,User,10,10.42.10.13,Kerberos,0x40E6B10,NORTHSTAR\d.whitfield,NORTHSTAR\d.whitfield,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-30T09:31:26.0000000Z,NSH-LAB-WS051,4624,NORTHSTAR\j.okafor,User,3,10.42.16.203,Kerberos,0xCA3FC10,NORTHSTAR\j.okafor,NORTHSTAR\j.okafor,NSH-LAB-WS051,C:\Windows\System32\lsass.exe,,,NSH-LAB-WS051
2026-07-30T09:45:26.0000000Z,NSH-RSCH-WS042,4624,NORTHSTAR\m.lindqvist,User,3,10.42.22.140,Kerberos,0x2E9B772,NORTHSTAR\m.lindqvist,NORTHSTAR\m.lindqvist,NSH-RSCH-WS042,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS042
2026-07-30T09:46:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\d.whitfield,User,3,10.42.15.11,Kerberos,0xB7FDE7C,NORTHSTAR\d.whitfield,NORTHSTAR\d.whitfield,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-30T10:29:26.0000000Z,NSH-FILE-SRV02,4624,NORTHSTAR\m.lindqvist,User,10,10.42.20.215,Kerberos,0x56A7A5D,NORTHSTAR\m.lindqvist,NORTHSTAR\m.lindqvist,NSH-FILE-SRV02,C:\Windows\System32\lsass.exe,,,NSH-FILE-SRV02
2026-07-30T10:52:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\l.moreau,User,3,10.42.22.206,Kerberos,0xD1A9422,NORTHSTAR\l.moreau,NORTHSTAR\l.moreau,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-30T10:57:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\h.nakamura,User,3,10.42.20.63,Kerberos,0xF3EDB52,NORTHSTAR\h.nakamura,NORTHSTAR\h.nakamura,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-30T11:15:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\r.kaur,User,3,10.42.14.97,Kerberos,0xCE9157E,NORTHSTAR\r.kaur,NORTHSTAR\r.kaur,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-30T12:08:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\a.oyelaran,User,10,10.42.12.118,Kerberos,0x5BCBC92,NORTHSTAR\a.oyelaran,NORTHSTAR\a.oyelaran,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-30T12:53:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\l.moreau,User,10,10.42.28.210,Kerberos,0x5E0ACC4,NORTHSTAR\l.moreau,NORTHSTAR\l.moreau,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-30T13:41:26.0000000Z,NSH-FILE-SRV02,4624,NORTHSTAR\m.lindqvist,User,3,10.42.37.205,Kerberos,0x3925E4B,NORTHSTAR\m.lindqvist,NORTHSTAR\m.lindqvist,NSH-FILE-SRV02,C:\Windows\System32\lsass.exe,,,NSH-FILE-SRV02
2026-07-30T14:15:26.0000000Z,NSH-FILE-SRV02,4624,NORTHSTAR\m.lindqvist,User,2,10.42.33.10,Kerberos,0xD46F629,NORTHSTAR\m.lindqvist,NORTHSTAR\m.lindqvist,NSH-FILE-SRV02,C:\Windows\System32\lsass.exe,,,NSH-FILE-SRV02
2026-07-30T14:24:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\k.abebe,User,3,10.42.35.184,Kerberos,0x317B281,NORTHSTAR\k.abebe,NORTHSTAR\k.abebe,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-30T14:26:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\l.moreau,User,3,10.42.11.120,Kerberos,0xB669A66,NORTHSTAR\l.moreau,NORTHSTAR\l.moreau,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-30T14:28:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\r.kaur,User,2,10.42.21.201,Kerberos,0x25ACF7E,NORTHSTAR\r.kaur,NORTHSTAR\r.kaur,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-30T14:32:26.0000000Z,NSH-RSCH-SRV07,4624,NORTHSTAR\r.kaur,User,2,10.42.35.68,Kerberos,0x16FBAFC,NORTHSTAR\r.kaur,NORTHSTAR\r.kaur,NSH-RSCH-SRV07,C:\Windows\System32\lsass.exe,,,NSH-RSCH-SRV07
2026-07-30T14:43:26.0000000Z,NSH-ADMIN-WS032,4624,NORTHSTAR\p.deshmukh,User,2,10.42.22.105,Kerberos,0xE636305,NORTHSTAR\p.deshmukh,NORTHSTAR\p.deshmukh,NSH-ADMIN-WS032,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS032
2026-07-30T14:48:26.0000000Z,NSH-ADMIN-WS032,4624,NORTHSTAR\k.abebe,User,3,10.42.17.229,Kerberos,0xFD19942,NORTHSTAR\k.abebe,NORTHSTAR\k.abebe,NSH-ADMIN-WS032,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS032
2026-07-30T15:20:26.0000000Z,NSH-FILE-SRV02,4624,NORTHSTAR\j.okafor,User,3,10.42.10.127,Kerberos,0x8057FA1,NORTHSTAR\j.okafor,NORTHSTAR\j.okafor,NSH-FILE-SRV02,C:\Windows\System32\lsass.exe,,,NSH-FILE-SRV02
2026-07-30T15:22:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\j.okafor,User,10,10.42.37.55,Kerberos,0x795C168,NORTHSTAR\j.okafor,NORTHSTAR\j.okafor,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-30T15:39:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\d.whitfield,User,2,10.42.21.58,Kerberos,0xDAFF847,NORTHSTAR\d.whitfield,NORTHSTAR\d.whitfield,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-30T15:53:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\a.oyelaran,User,3,10.42.29.29,Kerberos,0xB617645,NORTHSTAR\a.oyelaran,NORTHSTAR\a.oyelaran,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-30T16:54:26.0000000Z,NSH-RSCH-WS042,4624,NORTHSTAR\s.tremblay,User,3,10.42.10.84,Kerberos,0xDBD7B93,NORTHSTAR\s.tremblay,NORTHSTAR\s.tremblay,NSH-RSCH-WS042,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS042
2026-07-30T16:56:26.0000000Z,NSH-ADMIN-WS032,4624,NORTHSTAR\p.deshmukh,User,2,10.42.33.212,Kerberos,0x821E11E,NORTHSTAR\p.deshmukh,NORTHSTAR\p.deshmukh,NSH-ADMIN-WS032,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS032
2026-07-30T17:00:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\d.whitfield,User,2,10.42.29.198,Kerberos,0xC00D917,NORTHSTAR\d.whitfield,NORTHSTAR\d.whitfield,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-30T17:10:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\d.whitfield,User,3,10.42.21.218,Kerberos,0xEEB4C5E,NORTHSTAR\d.whitfield,NORTHSTAR\d.whitfield,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-30T17:23:26.0000000Z,NSH-CLIN-WS011,4624,NORTHSTAR\h.nakamura,User,3,10.42.20.86,Kerberos,0xBC939C6,NORTHSTAR\h.nakamura,NORTHSTAR\h.nakamura,NSH-CLIN-WS011,C:\Windows\System32\lsass.exe,,,NSH-CLIN-WS011
2026-07-31T05:03:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\k.abebe,User,10,10.42.17.58,Kerberos,0x7A3642E,NORTHSTAR\k.abebe,NORTHSTAR\k.abebe,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-31T05:13:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\p.deshmukh,User,10,10.42.18.6,Kerberos,0xB467B48,NORTHSTAR\p.deshmukh,NORTHSTAR\p.deshmukh,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-31T05:36:26.0000000Z,NSH-CLIN-WS011,4624,NORTHSTAR\k.abebe,User,10,10.42.27.174,Kerberos,0x3D9D369,NORTHSTAR\k.abebe,NORTHSTAR\k.abebe,NSH-CLIN-WS011,C:\Windows\System32\lsass.exe,,,NSH-CLIN-WS011
2026-07-31T06:35:26.0000000Z,NSH-FILE-SRV02,4624,NORTHSTAR\m.lindqvist,User,10,10.42.39.185,Kerberos,0xA9933FF,NORTHSTAR\m.lindqvist,NORTHSTAR\m.lindqvist,NSH-FILE-SRV02,C:\Windows\System32\lsass.exe,,,NSH-FILE-SRV02
2026-07-31T06:54:26.0000000Z,NSH-CLIN-WS012,4624,NORTHSTAR\s.tremblay,User,2,10.42.40.210,Kerberos,0x5A6B86C,NORTHSTAR\s.tremblay,NORTHSTAR\s.tremblay,NSH-CLIN-WS012,C:\Windows\System32\lsass.exe,,,NSH-CLIN-WS012
2026-07-31T06:58:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\a.oyelaran,User,3,10.42.38.5,Kerberos,0x538696B,NORTHSTAR\a.oyelaran,NORTHSTAR\a.oyelaran,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T07:09:26.0000000Z,NSH-FILE-SRV02,4624,NORTHSTAR\m.lindqvist,User,10,10.42.11.150,Kerberos,0xAFC1535,NORTHSTAR\m.lindqvist,NORTHSTAR\m.lindqvist,NSH-FILE-SRV02,C:\Windows\System32\lsass.exe,,,NSH-FILE-SRV02
2026-07-31T07:11:26.0000000Z,NSH-CLIN-WS011,4624,NORTHSTAR\d.whitfield,User,3,10.42.21.157,Kerberos,0xF9F60D9,NORTHSTAR\d.whitfield,NORTHSTAR\d.whitfield,NSH-CLIN-WS011,C:\Windows\System32\lsass.exe,,,NSH-CLIN-WS011
2026-07-31T07:36:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\d.whitfield,User,3,10.42.29.15,Kerberos,0x889B1C2,NORTHSTAR\d.whitfield,NORTHSTAR\d.whitfield,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T08:10:26.0000000Z,NSH-CLIN-WS011,4624,NORTHSTAR\k.abebe,User,3,10.42.22.67,Kerberos,0xE0880A4,NORTHSTAR\k.abebe,NORTHSTAR\k.abebe,NSH-CLIN-WS011,C:\Windows\System32\lsass.exe,,,NSH-CLIN-WS011
2026-07-31T08:38:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\d.whitfield,User,3,10.42.14.189,Kerberos,0x8B46389,NORTHSTAR\d.whitfield,NORTHSTAR\d.whitfield,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T08:50:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\l.moreau,User,3,10.42.29.155,Kerberos,0xBC1543F,NORTHSTAR\l.moreau,NORTHSTAR\l.moreau,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-31T09:03:26.0000000Z,NSH-CLIN-WS011,4624,NORTHSTAR\k.abebe,User,10,10.42.40.51,Kerberos,0xBAAF3A7,NORTHSTAR\k.abebe,NORTHSTAR\k.abebe,NSH-CLIN-WS011,C:\Windows\System32\lsass.exe,,,NSH-CLIN-WS011
2026-07-31T09:04:26.0000000Z,NSH-CLIN-WS011,4624,NORTHSTAR\p.deshmukh,User,3,10.42.36.113,Kerberos,0x9389404,NORTHSTAR\p.deshmukh,NORTHSTAR\p.deshmukh,NSH-CLIN-WS011,C:\Windows\System32\lsass.exe,,,NSH-CLIN-WS011
2026-07-31T09:07:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\r.kaur,User,3,10.42.35.241,Kerberos,0x59A1828,NORTHSTAR\r.kaur,NORTHSTAR\r.kaur,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T09:39:26.0000000Z,NSH-RSCH-WS042,4624,NORTHSTAR\t.silvestri,User,3,10.42.35.16,Kerberos,0x290AA0D,NORTHSTAR\t.silvestri,NORTHSTAR\t.silvestri,NSH-RSCH-WS042,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS042
2026-07-31T09:44:26.0000000Z,NSH-ADMIN-WS032,4624,NORTHSTAR\p.deshmukh,User,3,10.42.36.54,Kerberos,0x4D4CEAC,NORTHSTAR\p.deshmukh,NORTHSTAR\p.deshmukh,NSH-ADMIN-WS032,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS032
2026-07-31T09:46:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\l.moreau,User,3,10.42.25.159,Kerberos,0x5A83F9D,NORTHSTAR\l.moreau,NORTHSTAR\l.moreau,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T10:01:26.0000000Z,NSH-RSCH-WS042,4624,NORTHSTAR\s.tremblay,User,10,10.42.12.222,Kerberos,0x6CC3846,NORTHSTAR\s.tremblay,NORTHSTAR\s.tremblay,NSH-RSCH-WS042,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS042
2026-07-31T10:08:26.0000000Z,NSH-ADMIN-WS032,4624,NORTHSTAR\k.abebe,User,3,10.42.28.103,Kerberos,0x4CE29A3,NORTHSTAR\k.abebe,NORTHSTAR\k.abebe,NSH-ADMIN-WS032,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS032
2026-07-31T10:16:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\a.oyelaran,User,3,10.42.10.186,Kerberos,0x787CF67,NORTHSTAR\a.oyelaran,NORTHSTAR\a.oyelaran,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T10:32:26.0000000Z,NSH-CLIN-WS012,4624,NORTHSTAR\s.tremblay,User,3,10.42.11.27,Kerberos,0x61FABA4,NORTHSTAR\s.tremblay,NORTHSTAR\s.tremblay,NSH-CLIN-WS012,C:\Windows\System32\lsass.exe,,,NSH-CLIN-WS012
2026-07-31T11:00:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\l.moreau,User,3,10.42.40.30,Kerberos,0x8BAE040,NORTHSTAR\l.moreau,NORTHSTAR\l.moreau,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-31T11:06:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\t.silvestri,User,3,10.42.25.202,Kerberos,0xF3B7B84,NORTHSTAR\t.silvestri,NORTHSTAR\t.silvestri,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T11:15:26.0000000Z,NSH-RSCH-SRV07,4624,NORTHSTAR\r.kaur,User,3,10.42.25.203,Kerberos,0x7BA916D,NORTHSTAR\r.kaur,NORTHSTAR\r.kaur,NSH-RSCH-SRV07,C:\Windows\System32\lsass.exe,,,NSH-RSCH-SRV07
2026-07-31T11:37:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\h.nakamura,User,2,10.42.38.191,Kerberos,0x763D3C,NORTHSTAR\h.nakamura,NORTHSTAR\h.nakamura,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T11:48:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\d.whitfield,User,10,10.42.28.39,Kerberos,0x441C61E,NORTHSTAR\d.whitfield,NORTHSTAR\d.whitfield,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T12:15:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\a.oyelaran,User,3,10.42.20.195,Kerberos,0x38551B,NORTHSTAR\a.oyelaran,NORTHSTAR\a.oyelaran,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T12:39:26.0000000Z,NSH-LAB-WS051,4624,NORTHSTAR\t.silvestri,User,2,10.42.32.209,Kerberos,0x7399782,NORTHSTAR\t.silvestri,NORTHSTAR\t.silvestri,NSH-LAB-WS051,C:\Windows\System32\lsass.exe,,,NSH-LAB-WS051
2026-07-31T12:44:26.0000000Z,NSH-FILE-SRV02,4624,NORTHSTAR\m.lindqvist,User,10,10.42.34.244,Kerberos,0xA7DCA21,NORTHSTAR\m.lindqvist,NORTHSTAR\m.lindqvist,NSH-FILE-SRV02,C:\Windows\System32\lsass.exe,,,NSH-FILE-SRV02
2026-07-31T13:01:26.0000000Z,NSH-LAB-WS051,4624,NORTHSTAR\t.silvestri,User,3,10.42.29.17,Kerberos,0x13BC3A1,NORTHSTAR\t.silvestri,NORTHSTAR\t.silvestri,NSH-LAB-WS051,C:\Windows\System32\lsass.exe,,,NSH-LAB-WS051
2026-07-31T13:17:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\r.kaur,User,3,10.42.12.187,Kerberos,0xFD09268,NORTHSTAR\r.kaur,NORTHSTAR\r.kaur,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T14:02:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\l.moreau,User,3,10.42.18.228,Kerberos,0x7D7D658,NORTHSTAR\l.moreau,NORTHSTAR\l.moreau,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T14:06:26.0000000Z,NSH-RSCH-WS042,4624,NORTHSTAR\m.lindqvist,User,3,10.42.14.223,Kerberos,0x7063394,NORTHSTAR\m.lindqvist,NORTHSTAR\m.lindqvist,NSH-RSCH-WS042,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS042
2026-07-31T14:23:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\a.oyelaran,User,3,10.42.31.43,Kerberos,0xEEA12D4,NORTHSTAR\a.oyelaran,NORTHSTAR\a.oyelaran,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-31T14:25:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\l.moreau,User,3,10.42.11.98,Kerberos,0xB8BA2FF,NORTHSTAR\l.moreau,NORTHSTAR\l.moreau,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T14:25:26.0000000Z,NSH-RSCH-SRV07,4624,NORTHSTAR\r.kaur,User,2,10.42.26.130,Kerberos,0xBD458F9,NORTHSTAR\r.kaur,NORTHSTAR\r.kaur,NSH-RSCH-SRV07,C:\Windows\System32\lsass.exe,,,NSH-RSCH-SRV07
2026-07-31T15:16:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\d.whitfield,User,3,10.42.39.92,Kerberos,0x8353C2,NORTHSTAR\d.whitfield,NORTHSTAR\d.whitfield,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T15:24:26.0000000Z,NSH-RSCH-WS042,4624,NORTHSTAR\s.tremblay,User,3,10.42.16.41,Kerberos,0xDEE191E,NORTHSTAR\s.tremblay,NORTHSTAR\s.tremblay,NSH-RSCH-WS042,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS042
2026-07-31T15:24:26.0000000Z,NSH-RSCH-WS042,4624,NORTHSTAR\t.silvestri,User,10,10.42.36.237,Kerberos,0x204AF62,NORTHSTAR\t.silvestri,NORTHSTAR\t.silvestri,NSH-RSCH-WS042,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS042
2026-07-31T15:31:26.0000000Z,NSH-CLIN-WS012,4624,NORTHSTAR\s.tremblay,User,3,10.42.22.57,Kerberos,0x6EABB69,NORTHSTAR\s.tremblay,NORTHSTAR\s.tremblay,NSH-CLIN-WS012,C:\Windows\System32\lsass.exe,,,NSH-CLIN-WS012
2026-07-31T15:36:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\p.deshmukh,User,2,10.42.25.140,Kerberos,0xCF86C3E,NORTHSTAR\p.deshmukh,NORTHSTAR\p.deshmukh,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-31T16:22:26.0000000Z,NSH-RSCH-WS041,4624,NORTHSTAR\h.nakamura,User,3,10.42.21.186,Kerberos,0x853DA1F,NORTHSTAR\h.nakamura,NORTHSTAR\h.nakamura,NSH-RSCH-WS041,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS041
2026-07-31T16:24:26.0000000Z,NSH-CLIN-WS011,4624,NORTHSTAR\d.whitfield,User,3,10.42.23.192,Kerberos,0x24E7BDF,NORTHSTAR\d.whitfield,NORTHSTAR\d.whitfield,NSH-CLIN-WS011,C:\Windows\System32\lsass.exe,,,NSH-CLIN-WS011
2026-07-31T16:36:26.0000000Z,NSH-LAB-WS051,4624,NORTHSTAR\j.okafor,User,3,10.42.15.75,Kerberos,0x908058E,NORTHSTAR\j.okafor,NORTHSTAR\j.okafor,NSH-LAB-WS051,C:\Windows\System32\lsass.exe,,,NSH-LAB-WS051
2026-07-31T16:46:26.0000000Z,NSH-FILE-SRV02,4624,NORTHSTAR\j.okafor,User,3,10.42.16.242,Kerberos,0x6F85D02,NORTHSTAR\j.okafor,NORTHSTAR\j.okafor,NSH-FILE-SRV02,C:\Windows\System32\lsass.exe,,,NSH-FILE-SRV02
2026-07-31T16:47:26.0000000Z,NSH-ADMIN-WS031,4624,NORTHSTAR\k.abebe,User,10,10.42.19.127,Kerberos,0xB067386,NORTHSTAR\k.abebe,NORTHSTAR\k.abebe,NSH-ADMIN-WS031,C:\Windows\System32\lsass.exe,,,NSH-ADMIN-WS031
2026-07-31T17:21:26.0000000Z,NSH-RSCH-WS042,4624,NORTHSTAR\m.lindqvist,User,3,10.42.39.62,Kerberos,0x61CD56F,NORTHSTAR\m.lindqvist,NORTHSTAR\m.lindqvist,NSH-RSCH-WS042,C:\Windows\System32\lsass.exe,,,NSH-RSCH-WS042
